Date	Unit	Country	Volume
2009	mln units	Belarus	2.96e-05
2009	mln units	Belgium	5.193
2009	mln units	Bosnia and Herzegovina	0.68492272298048
2009	mln units	Bulgaria	2.866763
2009	mln units	Canada	19.7170715833333
2009	mln units	Croatia	1.541
2009	mln units	Cyprus	0.461
2009	mln units	Czechia	4.435
2009	mln units	Denmark	2.520209
2009	mln units	Estonia	0.5456
2009	mln units	Finland	2.757
2009	mln units	France	31.524
2009	mln units	Georgia	0.815286683204931
2009	mln units	Germany	41.739
2009	mln units	Greece	3.939
2009	mln units	Hungary	3.01372
2009	mln units	Iceland	0.221613333333333
2009	mln units	Ireland	1.97229
2009	mln units	Israel	2.862636
2009	mln units	Italy	36.372
2009	mln units	Kazakhstan	2.6786685
2009	mln units	Latvia	0.90431
2009	mln units	Liechtenstein	0.02591
2009	mln units	Lithuania	1.49491755622738
2009	mln units	Luxembourg	0.331502
2009	mln units	Malta	0.234341
2009	mln units	Moldova, Republic of	0.38637
2009	mln units	Montenegro	0.184734851178523
2009	mln units	Netherlands	7.622
2009	mln units	Norway	2.244
2009	mln units	Poland	16.495
2009	mln units	Portugal	4.69300201133182
2009	mln units	Romania	4.245
2009	mln units	Russian Federation	14.449096
2009	mln units	San Marino	5.968256
2009	mln units	Serbia	1.626
2009	mln units	Slovakia	1.135914
2009	mln units	Slovenia	1.058858
2009	mln units	Spain	21.984
2009	mln units	Sweden	4.30109
2009	mln units	Switzerland	4.009
2009	mln units	The former Yugoslav Republic of Macedonia	0.2822
2009	mln units	Turkey	7.09397
2009	mln units	Ukraine	6.271111
2009	mln units	United Kingdom	28.246
2010	mln units	Albania	0.310470260869565
2010	mln units	Austria	4.441
2010	mln units	Azerbaijan	0.805964
2010	mln units	Belarus	2.96e-05
2010	mln units	Belgium	5.276
2010	mln units	Bosnia and Herzegovina	0.724787
2010	mln units	Bulgaria	2.866763
2010	mln units	Canada	20.0831461666667
2010	mln units	Croatia	1.521
2010	mln units	Cyprus	0.463
2010	mln units	Czechia	4.496
2010	mln units	Denmark	2.459687
2010	mln units	Estonia	0.55268
2010	mln units	Finland	2.857
2010	mln units	France	31.8575
2010	mln units	Georgia	0.850875758972302
2010	mln units	Germany	42.302
2010	mln units	Greece	4.054
2010	mln units	Hungary	2.98406
2010	mln units	Iceland	0.225766666666667
2010	mln units	Ireland	1.94557
2010	mln units	Israel	2.862636
2010	mln units	Italy	36.752
2010	mln units	Kazakhstan	3.11623425
2010	mln units	Latvia	0.63666
2010	mln units	Liechtenstein	0.02689
2010	mln units	Lithuania	1.49491755622738
2010	mln units	Luxembourg	0.3372
2010	mln units	Malta	0.24096
2010	mln units	Moldova, Republic of	0.4043
2010	mln units	Montenegro	0.184734851178523
2010	mln units	Netherlands	7.735
2010	mln units	Norway	2.308
2010	mln units	Poland	17.24
2010	mln units	Portugal	4.693
2010	mln units	Romania	4.32
2010	mln units	Russian Federation	14.449096
2010	mln units	San Marino	5.968256
2010	mln units	Serbia	1.857853
2010	mln units	Slovakia	1.135914
2010	mln units	Slovenia	1.06165
2010	mln units	Spain	22.148
2010	mln units	Sweden	4.33439
2010	mln units	Switzerland	4.076
2010	mln units	The former Yugoslav Republic of Macedonia	0.31023
2010	mln units	Turkey	7.544871
2010	mln units	Ukraine	6.425925
2010	mln units	United Kingdom	28.421
2011	mln units	Albania	0.325749652173913
2011	mln units	Austria	4.513
2011	mln units	Azerbaijan	0.8714
2011	mln units	Belarus	2.96e-05
2011	mln units	Belgium	5.406
2011	mln units	Bosnia and Herzegovina	0.735258
2011	mln units	Bulgaria	2.866763
2011	mln units	Canada	20.44922075
2011	mln units	Croatia	1.518
2011	mln units	Cyprus	0.47
2011	mln units	Czechia	4.582
2011	mln units	Denmark	2.399165
2011	mln units	Estonia	0.574
2011	mln units	Finland	2.959
2011	mln units	France	32.191
2011	mln units	Georgia	0.886464834739673
2011	mln units	Germany	42.927
2011	mln units	Greece	4.169
2011	mln units	Hungary	2.96781
2011	mln units	Iceland	0.22992
2011	mln units	Ireland	1.96232
2011	mln units	Israel	2.862636
2011	mln units	Italy	37.113
2011	mln units	Kazakhstan	3.5538
2011	mln units	Latvia	0.61232
2011	mln units	Liechtenstein	0.027327
2011	mln units	Lithuania	1.49491755622738
2011	mln units	Luxembourg	0.3456
2011	mln units	Malta	0.247174
2011	mln units	Moldova, Republic of	0.42697
2011	mln units	Montenegro	0.184734851178523
2011	mln units	Netherlands	7.859
2011	mln units	Norway	2.376
2011	mln units	Poland	18.125
2011	mln units	Portugal	4.713
2011	mln units	Romania	4.334
2011	mln units	Russian Federation	14.449096
2011	mln units	San Marino	5.968256
2011	mln units	Serbia	1.676777
2011	mln units	Slovakia	1.135914
2011	mln units	Slovenia	1.06645
2011	mln units	Spain	22.277
2011	mln units	Sweden	4.400547
2011	mln units	Switzerland	4.163
2011	mln units	The former Yugoslav Republic of Macedonia	0.313
2011	mln units	Turkey	7.7988
2011	mln units	Ukraine	6.58188452248543
2011	mln units	United Kingdom	28.466
2012	mln units	Albania	0.341029043478261
2012	mln units	Austria	4.584
2012	mln units	Azerbaijan	0.9586
2012	mln units	Belarus	2.96e-05
2012	mln units	Belgium	5.443
2012	mln units	Bosnia and Herzegovina	0.751647
2012	mln units	Bulgaria	2.866763
2012	mln units	Canada	20.8152953333333
2012	mln units	Croatia	1.445
2012	mln units	Cyprus	0.475
2012	mln units	Czechia	4.706
2012	mln units	Denmark	2.338643
2012	mln units	Estonia	0.6021
2012	mln units	Finland	3.037
2012	mln units	France	32.5245
2012	mln units	Georgia	0.922053910507044
2012	mln units	Germany	43.431
2012	mln units	Greece	4.284
2012	mln units	Hungary	2.98166
2012	mln units	Iceland	0.234073333333333
2012	mln units	Ireland	1.96181
2012	mln units	Israel	2.862636
2012	mln units	Italy	37.078
2012	mln units	Kazakhstan	3.6429
2012	mln units	Latvia	0.61827
2012	mln units	Liechtenstein	0.02801
2012	mln units	Lithuania	1.49491755622738
2012	mln units	Luxembourg	0.3558
2012	mln units	Malta	0.249612
2012	mln units	Moldova, Republic of	0.45638
2012	mln units	Montenegro	0.184734851178523
2012	mln units	Netherlands	7.917
2012	mln units	Norway	2.442
2012	mln units	Poland	18.744
2012	mln units	Portugal	4.259
2012	mln units	Romania	4.486
2012	mln units	Russian Federation	14.449096
2012	mln units	San Marino	5.968256
2012	mln units	Serbia	1.725434
2012	mln units	Slovakia	1.135914
2012	mln units	Slovenia	1.06603
2012	mln units	Spain	22.248
2012	mln units	Sweden	4.446349
2012	mln units	Switzerland	4.255
2012	mln units	The former Yugoslav Republic of Macedonia	0.302029
2012	mln units	Turkey	8.40071
2012	mln units	Ukraine	6.73784294728604
2012	mln units	United Kingdom	28.723
2013	mln units	Albania	0.356308434782609
2013	mln units	Austria	4.641308
2013	mln units	Azerbaijan	1.048806
2013	mln units	Belarus	2.96e-05
2013	mln units	Belgium	5.46672
2013	mln units	Bosnia and Herzegovina	0.77627
2013	mln units	Bulgaria	2.866763
2013	mln units	Canada	21.1813699166667
2013	mln units	Croatia	1.448
2013	mln units	Cyprus	0.474552
2013	mln units	Czechia	4.729185
2013	mln units	Denmark	2.278121
2013	mln units	Estonia	0.628565
2013	mln units	Finland	3.106045
2013	mln units	France	32.858
2013	mln units	Georgia	0.957642986274415
2013	mln units	Germany	43.851
2013	mln units	Greece	4.399
2013	mln units	Hungary	3.040732
2013	mln units	Iceland	0.238226666666667
2013	mln units	Ireland	1.98182
2013	mln units	Israel	2.862636
2013	mln units	Italy	37.005
2013	mln units	Kazakhstan	3.6781
2013	mln units	Latvia	0.6346
2013	mln units	Liechtenstein	0.0281
2013	mln units	Lithuania	1.808982
2013	mln units	Luxembourg	0.363247
2013	mln units	Malta	0.256096
2013	mln units	Moldova, Republic of	0.48739
2013	mln units	Montenegro	0.184734851178523
2013	mln units	Netherlands	7.978288
2013	mln units	Norway	2.5
2013	mln units	Poland	19.389446
2013	mln units	Portugal	4.327478
2013	mln units	Romania	4.69566
2013	mln units	Russian Federation	14.449096
2013	mln units	San Marino	5.968256
2013	mln units	Serbia	1.769739
2013	mln units	Slovakia	1.135914
2013	mln units	Slovenia	1.063795
2013	mln units	Spain	22.138756
2013	mln units	Sweden	4.494661
2013	mln units	Switzerland	4.289
2013	mln units	The former Yugoslav Republic of Macedonia	0.346798
2013	mln units	Turkey	9.283923
2013	mln units	Ukraine	6.89380137208664
2013	mln units	United Kingdom	29.219304
2014	mln units	Albania	0.371587826086957
2014	mln units	Austria	4.694921
2014	mln units	Azerbaijan	1.100124
2014	mln units	Belarus	2.96e-05
2014	mln units	Belgium	5.530404
2014	mln units	Bosnia and Herzegovina	0.801253
2014	mln units	Bulgaria	2.866763
2014	mln units	Canada	21.5474445
2014	mln units	Croatia	1.474
2014	mln units	Cyprus	0.478492
2014	mln units	Czechia	4.833386
2014	mln units	Denmark	2.329578
2014	mln units	Estonia	0.65295
2014	mln units	Finland	3.172735
2014	mln units	France	32.531
2014	mln units	Georgia	0.993232062041786
2014	mln units	Germany	44.403
2014	mln units	Greece	4.514
2014	mln units	Hungary	3.107695
2014	mln units	Iceland	0.24238
2014	mln units	Ireland	2.01831
2014	mln units	Israel	2.862636
2014	mln units	Italy	37.080753
2014	mln units	Kazakhstan	3.941492
2014	mln units	Latvia	0.657799
2014	mln units	Liechtenstein	0.02848
2014	mln units	Lithuania	1.205668
2014	mln units	Luxembourg	0.372827
2014	mln units	Malta	0.26595
2014	mln units	Moldova, Republic of	0.512561
2014	mln units	Montenegro	0.184734851178523
2014	mln units	Netherlands	8.039576
2014	mln units	Norway	2.556
2014	mln units	Poland	20.003863
2014	mln units	Portugal	4.699645
2014	mln units	Romania	4.907564
2014	mln units	Russian Federation	14.449096
2014	mln units	San Marino	5.968256
2014	mln units	Serbia	1.797059
2014	mln units	Slovakia	1.135914
2014	mln units	Slovenia	1.068362
2014	mln units	Spain	22.029512
2014	mln units	Sweden	4.584711
2014	mln units	Switzerland	4.385
2014	mln units	The former Yugoslav Republic of Macedonia	0.371449
2014	mln units	Turkey	9.857915
2014	mln units	Ukraine	7.04975979688725
2014	mln units	United Kingdom	29.715608
2015	mln units	Albania	0.386867217391304
2015	mln units	Austria	4.748048
2015	mln units	Azerbaijan	1.1295
2015	mln units	Belarus	2.96e-05
2015	mln units	Belgium	5.623579
2015	mln units	Bosnia and Herzegovina	0.82873
2015	mln units	Bulgaria	2.866763
2015	mln units	Canada	21.9135190833333
2015	mln units	Croatia	1.499802
2015	mln units	Cyprus	0.487692
2015	mln units	Czechia	5.115316
2015	mln units	Denmark	2.390823
2015	mln units	Estonia	0.676596
2015	mln units	Finland	3.23486
2015	mln units	France	32.327
2015	mln units	Georgia	1.02882113780916
2015	mln units	Germany	45.071
2015	mln units	Greece	4.629
2015	mln units	Hungary	3.196856
2015	mln units	Iceland	0.246533333333333
2015	mln units	Ireland	2.0599
2015	mln units	Israel	2.862636
2015	mln units	Italy	37.351233
2015	mln units	Kazakhstan	3.788294
2015	mln units	Latvia	0.679048
2015	mln units	Liechtenstein	0.028802
2015	mln units	Lithuania	1.244063
2015	mln units	Luxembourg	0.381103
2015	mln units	Malta	0.275389
2015	mln units	Moldova, Republic of	0.529776
2015	mln units	Montenegro	0.184734851178523
2015	mln units	Netherlands	8.100864
2015	mln units	Norway	2.61
2015	mln units	Poland	20.723423
2015	mln units	Portugal	4.722963
2015	mln units	Romania	5.155059
2015	mln units	Russian Federation	14.449096
2015	mln units	San Marino	5.968256
2015	mln units	Serbia	1.79705608103534
2015	mln units	Slovakia	1.135914
2015	mln units	Slovenia	1.078737
2015	mln units	Spain	22.355549
2015	mln units	Sweden	4.668262
2015	mln units	Switzerland	4.458
2015	mln units	The former Yugoslav Republic of Macedonia	0.383833
2015	mln units	Turkey	10.589337
2015	mln units	Ukraine	7.20571822168786
2015	mln units	United Kingdom	30.211912
2016	mln units	Albania	0.402146608695652
2016	mln units	Austria	4.821557
2016	mln units	Azerbaijan	1.1384685
2016	mln units	Belarus	2.96e-05
2016	mln units	Belgium	5.712055
2016	mln units	Bosnia and Herzegovina	0.828333
2016	mln units	Bulgaria	2.866763
2016	mln units	Canada	22.2795936666667
2016	mln units	Croatia	1.552904
2016	mln units	Cyprus	0.508284
2016	mln units	Czechia	5.307808
2016	mln units	Denmark	2.465538
2016	mln units	Estonia	0.703151
2016	mln units	Finland	3.322672
2016	mln units	France	37.586724
2016	mln units	Georgia	1.06441021357653
2016	mln units	Germany	45.80356
2016	mln units	Greece	4.744
2016	mln units	Hungary	3.313206
2016	mln units	Iceland	0.250686666666667
2016	mln units	Ireland	2.10271
2016	mln units	Israel	2.862636
2016	mln units	Italy	37.876138
2016	mln units	Kazakhstan	3.778062
2016	mln units	Latvia	0.664177
2016	mln units	Liechtenstein	0.029241
2016	mln units	Lithuania	1.298737
2016	mln units	Luxembourg	0.390935
2016	mln units	Malta	0.282921
2016	mln units	Moldova, Republic of	0.546781
2016	mln units	Montenegro	0.184734
2016	mln units	Netherlands	8.222974
2016	mln units	Norway	2.66291
2016	mln units	Poland	21.675388
2016	mln units	Portugal	4.850229
2016	mln units	Romania	5.472423
2016	mln units	Russian Federation	14.449096
2016	mln units	San Marino	5.968256
2016	mln units	Serbia	1.79705608103534
2016	mln units	Slovakia	1.135914
2016	mln units	Slovenia	1.096523
2016	mln units	Spain	22.87683
2016	mln units	Sweden	4.767262
2016	mln units	Switzerland	4.5281
2016	mln units	The former Yugoslav Republic of Macedonia	0.394934
2016	mln units	Turkey	11.317998
2016	mln units	Ukraine	7.36167664648846
2016	mln units	United Kingdom	30.85044
2017	mln units	Albania	0.417426
2017	mln units	Austria	4.898578
2017	mln units	Azerbaijan	1.147437
2017	mln units	Belarus	2.96e-05
2017	mln units	Belgium	5.785447
2017	mln units	Bosnia and Herzegovina	0.884299
2017	mln units	Bulgaria	2.866763
2017	mln units	Canada	22.64566825
2017	mln units	Croatia	1.596087
2017	mln units	Cyprus	0.526617
2017	mln units	Czechia	5.538222
2017	mln units	Denmark	2.530047
2017	mln units	Estonia	0.725944
2017	mln units	Finland	3.398937
2017	mln units	France	38.136818
2017	mln units	Georgia	1.0999992893439
2017	mln units	Germany	46.463877
2017	mln units	Greece	4.859
2017	mln units	Hungary	3.471997
2017	mln units	Iceland	0.25484
2017	mln units	Ireland	2.14239
2017	mln units	Israel	2.862636
2017	mln units	Italy	38.520321
2017	mln units	Kazakhstan	3.787341
2017	mln units	Latvia	0.689536
2017	mln units	Liechtenstein	0.029675
2017	mln units	Lithuania	1.356987
2017	mln units	Luxembourg	0.403589
2017	mln units	Malta	0.291798
2017	mln units	Moldova, Republic of	0.588119
2017	mln units	Montenegro	0.193242
2017	mln units	Netherlands	8.373244
2017	mln units	Norway	2.719396
2017	mln units	Poland	22.503579
2017	mln units	Portugal	5.059472
2017	mln units	Romania	5.998194
2017	mln units	Russian Federation	14.449096
2017	mln units	San Marino	5.968256
2017	mln units	Serbia	1.79705608103534
2017	mln units	Slovakia	1.135914
2017	mln units	Slovenia	1.117935
2017	mln units	Spain	23.500401
2017	mln units	Sweden	4.844822
2017	mln units	Switzerland	4.630054
2017	mln units	The former Yugoslav Republic of Macedonia	0.403316
2017	mln units	Turkey	12.035978
2017	mln units	Ukraine	7.51763507128907
2017	mln units	United Kingdom	31.199804
2018	mln units	Albania	0.460027
2018	mln units	Austria	4.978852
2018	mln units	Azerbaijan	1.1979045
2018	mln units	Belarus	2.96e-05
2018	mln units	Belgium	5.853782
2018	mln units	Bosnia and Herzegovina	0.91865
2018	mln units	Bulgaria	2.866763
2018	mln units	Canada	23.0117428333333
2018	mln units	Croatia	1.666413
2018	mln units	Cyprus	0.550695
2018	mln units	Czechia	5.724586
2018	mln units	Denmark	2.594469
2018	mln units	Estonia	0.746464
2018	mln units	Finland	3.470507
2018	mln units	France	38.246432
2018	mln units	Georgia	1.13558836511127
2018	mln units	Germany	47.002164
2018	mln units	Greece	4.974
2018	mln units	Hungary	3.641823
2018	mln units	Iceland	0.267447
2018	mln units	Ireland	2.18292
2018	mln units	Israel	2.862636
2018	mln units	Italy	39.01817
2018	mln units	Kazakhstan	3.782912
2018	mln units	Latvia	0.707841
2018	mln units	Liechtenstein	0.029949
2018	mln units	Lithuania	1.43052
2018	mln units	Luxembourg	0.41505
2018	mln units	Malta	0.300141
2018	mln units	Moldova, Republic of	0.6168
2018	mln units	Montenegro	0.206453
2018	mln units	Netherlands	8.442982
2018	mln units	Norway	2.751949
2018	mln units	Poland	23.429016
2018	mln units	Portugal	5.28297
2018	mln units	Romania	6.452536
2018	mln units	Russian Federation	14.449096
2018	mln units	San Marino	5.968256
2018	mln units	Serbia	1.79705608103534
2018	mln units	Slovakia	1.135914
2018	mln units	Slovenia	1.14315
2018	mln units	Spain	24.074151
2018	mln units	Sweden	4.869977
2018	mln units	Switzerland	4.666278
2018	mln units	The former Yugoslav Republic of Macedonia	0.415062
2018	mln units	Turkey	12.39819
2018	mln units	Ukraine	7.67359349608968
2018	mln units	United Kingdom	31.517597
2019	mln units	Albania	0.49959
2019	mln units	Austria	5.039548
2019	mln units	Azerbaijan	1.248372
2019	mln units	Belarus	2.96e-05
2019	mln units	Belgium	5.88921
2019	mln units	Bosnia and Herzegovina	0.939283
2019	mln units	Bulgaria	2.866763
2019	mln units	Canada	23.3778174166667
2019	mln units	Croatia	1.7249
2019	mln units	Cyprus	0.572501
2019	mln units	Czechia	5.924995
2019	mln units	Denmark	2.651741
2019	mln units	Estonia	0.794926
2019	mln units	Finland	3.549638
2019	mln units	France	38.421218
2019	mln units	Georgia	1.19007
2019	mln units	Germany	47.121977
2019	mln units	Greece	5.089
2019	mln units	Hungary	3.812013
2019	mln units	Iceland	0.26839
2019	mln units	Ireland	2.25321
2019	mln units	Israel	2.900139
2019	mln units	Italy	39.545232
2019	mln units	Kazakhstan	3.717692
2019	mln units	Latvia	0.727164
2019	mln units	Liechtenstein	0.030248
2019	mln units	Lithuania	1.498688
2019	mln units	Luxembourg	0.426443
2019	mln units	Malta	0.30713
2019	mln units	Moldova, Republic of	0.649052
2019	mln units	Montenegro	0.217959
2019	mln units	Netherlands	8.67791
2019	mln units	Norway	2.801208
2019	mln units	Poland	24.360166
2019	mln units	Portugal	5.495041
2019	mln units	Romania	6.902984
2019	mln units	Russian Federation	14.449096
2019	mln units	San Marino	5.968256
2019	mln units	Serbia	1.79705608103534
2019	mln units	Slovakia	1.135914
2019	mln units	Slovenia	1.165371
2019	mln units	Spain	25.836586
2019	mln units	Sweden	4.887116
2019	mln units	Switzerland	4.692741
2019	mln units	The former Yugoslav Republic of Macedonia	0.426045
2019	mln units	Turkey	12.503049
2019	mln units	Ukraine	7.82955192089028
2019	mln units	United Kingdom	31.6379393333333
2020	mln units	Albania	0.539497
2020	mln units	Austria	5.091827
2020	mln units	Azerbaijan	1.2988395
2020	mln units	Belarus	2.96e-05
2020	mln units	Belgium	5.888589
2020	mln units	Bosnia and Herzegovina	0.936417
2020	mln units	Bulgaria	2.866763
2020	mln units	Canada	23.743892
2020	mln units	Croatia	1.746285
2020	mln units	Cyprus	0.578158
2020	mln units	Czechia	6.049255
2020	mln units	Denmark	2.72361
2020	mln units	Estonia	0.808689
2020	mln units	Finland	3.607531
2020	mln units	France	38.467643
2020	mln units	Georgia	1.19007
2020	mln units	Germany	48.248584
2020	mln units	Greece	5.204
2020	mln units	Hungary	3.920799
2020	mln units	Iceland	0.261686
2020	mln units	Ireland	2.29193
2020	mln units	Israel	3.195553
2020	mln units	Italy	39.717874
2020	mln units	Kazakhstan	3.68232769192468
2020	mln units	Latvia	0.739124
2020	mln units	Liechtenstein	0.030434
2020	mln units	Lithuania	1.565465
2020	mln units	Luxembourg	0.433078
2020	mln units	Malta	0.308358
2020	mln units	Moldova, Republic of	0.67767
2020	mln units	Montenegro	0.219682
2020	mln units	Netherlands	8.793592
2020	mln units	Norway	2.934883
2020	mln units	Poland	25.113862
2020	mln units	Portugal	5.565963
2020	mln units	Romania	7.274728
2020	mln units	Russian Federation	14.449096
2020	mln units	San Marino	5.968256
2020	mln units	Serbia	1.79705608103534
2020	mln units	Slovakia	1.135914
2020	mln units	Slovenia	1.17069
2020	mln units	Spain	26.034347
2020	mln units	Sweden	4.943292
2020	mln units	Switzerland	4.733517
2020	mln units	The former Yugoslav Republic of Macedonia	0.429196
2020	mln units	Turkey	13.099041
2020	mln units	Ukraine	7.98551034569089
2020	mln units	United Kingdom	31.7582816666667
2021	mln units	Albania	0.59328
2021	mln units	Austria	5.133836
2021	mln units	Azerbaijan	1.349307
2021	mln units	Belarus	2.96e-05
2021	mln units	Belgium	5.927912
2021	mln units	Bosnia and Herzegovina	0.983077
2021	mln units	Bulgaria	2.830464
2021	mln units	Canada	24.093491
2021	mln units	Croatia	1.795465
2021	mln units	Cyprus	0.592156
2021	mln units	Czechia	6.08873
2021	mln units	Denmark	2.787564
2021	mln units	Estonia	0.825936
2021	mln units	Finland	3.641532
2021	mln units	France	38.814659
2021	mln units	Georgia	1.265867
2021	mln units	Germany	48.540878
2021	mln units	Greece	5.319
2021	mln units	Hungary	4.020159
2021	mln units	Iceland	0.289007
2021	mln units	Ireland	2.30975
2021	mln units	Israel	3.012648
2021	mln units	Italy	39.822723
2021	mln units	Kazakhstan	3.64695687834827
2021	mln units	Latvia	0.758688
2021	mln units	Liechtenstein	0.030541
2021	mln units	Lithuania	1.611143
2021	mln units	Luxembourg	0.43979
2021	mln units	Malta	0.313177
2021	mln units	Moldova, Republic of	0.716906
2021	mln units	Montenegro	0.221405
2021	mln units	Netherlands	8.827709
2021	mln units	Norway	2.984526
2021	mln units	Poland	25.869804
2021	mln units	Portugal	5.633384
2021	mln units	Romania	7.611039
2021	mln units	Russian Federation	14.449096
2021	mln units	San Marino	5.968256
2021	mln units	Serbia	1.79705608103534
2021	mln units	Slovakia	1.135914
2021	mln units	Slovenia	1.189457
2021	mln units	Spain	26.293882
2021	mln units	Sweden	4.985978
2021	mln units	Switzerland	4.7722
2021	mln units	The former Yugoslav Republic of Macedonia	0.47782
2021	mln units	Turkey	13.706065
2021	mln units	Ukraine	8.1414687704915
2021	mln units	United Kingdom	31.878624
2022	mln units	Albania	0.639379
2022	mln units	Austria	5.15089
2022	mln units	Azerbaijan	1.39977449958544
2022	mln units	Belarus	2.96e-05
2022	mln units	Belgium	5.947479
2022	mln units	Bosnia and Herzegovina	1.006142
2022	mln units	Bulgaria	2.896777
2022	mln units	Canada	24.121572
2022	mln units	Croatia	1.840767
2022	mln units	Cyprus	0.601131
2022	mln units	Czechia	6.295974
2022	mln units	Denmark	2.801077
2022	mln units	Estonia	0.849294
2022	mln units	Finland	3.67375
2022	mln units	France	38.856492
2022	mln units	Georgia	1.333012
2022	mln units	Germany	48.763036
2022	mln units	Greece	5.434
2022	mln units	Hungary	4.094129
2022	mln units	Iceland	0.292581700652689
2022	mln units	Ireland	2.33513
2022	mln units	Israel	3.050151
2022	mln units	Italy	40.213036
2022	mln units	Kazakhstan	3.61158606477186
2022	mln units	Latvia	0.769723
2022	mln units	Liechtenstein	0.030657
2022	mln units	Lithuania	1.650383
2022	mln units	Luxembourg	0.444818
2022	mln units	Malta	0.317234
2022	mln units	Moldova, Republic of	0.74597
2022	mln units	Montenegro	0.227716
2022	mln units	Netherlands	8.917107
2022	mln units	Norway	2.994313
2022	mln units	Poland	26.6775577133048
2022	mln units	Portugal	5.778584
2022	mln units	Romania	7.865186
2022	mln units	Russian Federation	14.449096
2022	mln units	San Marino	5.968256
2022	mln units	Serbia	1.79705608103534
2022	mln units	Slovakia	1.135914
2022	mln units	Slovenia	1.207755
2022	mln units	Spain	26.605478
2022	mln units	Sweden	4.979761
2022	mln units	Switzerland	4.812896
2022	mln units	The former Yugoslav Republic of Macedonia	0.483477
2022	mln units	Turkey	14.269352
2022	mln units	Ukraine	8.29742719529211
2022	mln units	United Kingdom	32.169932
2023	mln units	Albania	0.688953738953383
2023	mln units	Austria	5.19661260987493
2023	mln units	Azerbaijan	1.4502419991707
2023	mln units	Belarus	2.96329003749369e-05
2023	mln units	Belgium	5.99312345374931
2023	mln units	Bosnia and Herzegovina	1.02996536560913
2023	mln units	Bulgaria	2.86675917825827
2023	mln units	Canada	24.1497217771449
2023	mln units	Croatia	1.8855104584678
2023	mln units	Cyprus	0.611330079575545
2023	mln units	Czechia	6.43940517560791
2023	mln units	Denmark	2.81568207308596
2023	mln units	Estonia	0.826203065785484
2023	mln units	Finland	3.72024345233675
2023	mln units	France	39.1345141251776
2023	mln units	Georgia	1.34523974578718
2023	mln units	Germany	49.2137158322146
2023	mln units	Greece	5.5457571104261
2023	mln units	Hungary	4.22480183015717
2023	mln units	Iceland	0.299038298223489
2023	mln units	Ireland	2.36779465564345
2023	mln units	Israel	3.04295972501603
2023	mln units	Italy	40.4384496101297
2023	mln units	Kazakhstan	3.57645267614095
2023	mln units	Latvia	0.780797033885445
2023	mln units	Liechtenstein	0.0339710623940052
2023	mln units	Lithuania	1.48560504789557
2023	mln units	Luxembourg	0.452392508481006
2023	mln units	Malta	0.332667945093823
2023	mln units	Moldova, Republic of	0.745967086747657
2023	mln units	Montenegro	0.234026077059191
2023	mln units	Netherlands	9.01893466239861
2023	mln units	Norway	3.03482152521
2023	mln units	Poland	27.483422352498
2023	mln units	Portugal	5.77856940798476
2023	mln units	Romania	8.131568293233
2023	mln units	Russian Federation	14.4493607899295
2023	mln units	San Marino	5.97088127425951
2023	mln units	Serbia	1.79705608103534
2023	mln units	Slovakia	1.135914
2023	mln units	Slovenia	1.21880892106571
2023	mln units	Spain	27.0456132940726
2023	mln units	Sweden	4.97502768542178
2023	mln units	Switzerland	4.85630342536078
2023	mln units	The former Yugoslav Republic of Macedonia	0.461946553870907
2023	mln units	Turkey	14.8176798502748
2023	mln units	Ukraine	8.45338562009271
2023	mln units	United Kingdom	32.3423444751885
2024	mln units	Albania	0.737997625592872
2024	mln units	Austria	5.23750028138984
2024	mln units	Azerbaijan	1.50070949875597
2024	mln units	Belarus	2.96332470071457e-05
2024	mln units	Belgium	6.03785232520757
2024	mln units	Bosnia and Herzegovina	1.05456374113715
2024	mln units	Bulgaria	2.86675917825827
2024	mln units	Canada	24.1778378698292
2024	mln units	Croatia	1.93025404457914
2024	mln units	Cyprus	0.621528759668741
2024	mln units	Czechia	6.58284367926381
2024	mln units	Denmark	2.83028170466329
2024	mln units	Estonia	0.826203065785484
2024	mln units	Finland	3.76640673991632
2024	mln units	France	39.4274624034755
2024	mln units	Georgia	1.39362330879757
2024	mln units	Germany	49.6643719004675
2024	mln units	Greece	5.65527939101837
2024	mln units	Hungary	4.3554686558871
2024	mln units	Iceland	0.305504702363471
2024	mln units	Ireland	2.40045823225418
2024	mln units	Israel	3.04295972501603
2024	mln units	Italy	40.6663786591949
2024	mln units	Kazakhstan	3.54156761446263
2024	mln units	Latvia	0.791871063462359
2024	mln units	Liechtenstein	0.0345400915520355
2024	mln units	Lithuania	1.48560504789557
2024	mln units	Luxembourg	0.45996676217756
2024	mln units	Malta	0.338654913456172
2024	mln units	Moldova, Republic of	0.745967086747657
2024	mln units	Montenegro	0.240336613167132
2024	mln units	Netherlands	9.12076074592601
2024	mln units	Norway	3.07532601765899
2024	mln units	Poland	28.2892872873902
2024	mln units	Portugal	5.77856940798476
2024	mln units	Romania	8.39794172797752
2024	mln units	Russian Federation	14.4493607899295
2024	mln units	San Marino	5.97088127425951
2024	mln units	Serbia	1.79705608103534
2024	mln units	Slovakia	1.135914
2024	mln units	Slovenia	1.22948396984863
2024	mln units	Spain	27.4857279878099
2024	mln units	Sweden	4.97028944189464
2024	mln units	Switzerland	4.89971043129753
2024	mln units	The former Yugoslav Republic of Macedonia	0.461946553870907
2024	mln units	Turkey	15.3660107163583
2024	mln units	Ukraine	8.60934404489332
